text,created_at,source,is_retweet,retweet_count,in_reply_to_user_id_str,favorite_count
"RT @SpeakerRyan: For individuals and families, the final Tax Cuts &amp; Jobs Act:
✔lowers individual taxes
✔nearly doubles the standard deducti…",Sat Dec 16 03:09:06 +0000 2017,Twitter for iPhone,True,10307,,Sat Dec 16 03:09:06 +0000 2017
RT @PressSec: .@POTUS historic tax cuts + doubling of the child tax credit will do infinitely more to empower working moms than liberals' p…,Sat Dec 16 03:08:44 +0000 2017,Twitter for iPhone,True,16140,,Sat Dec 16 03:08:44 +0000 2017
"DOW, S&amp;P 500 and NASDAQ close at record highs! #MAGA https://t.co/hvqwnqSGuG",Sat Dec 16 00:00:11 +0000 2017,Twitter for iPhone,False,13049,,Sat Dec 16 00:00:11 +0000 2017
"Today, it was my tremendous honor to visit Marine Helicopter Squadron One (HMX-1) at the Marine Corps Air Facility in Quantico, Virginia. 

I am honored to serve as your Commander-in-Chief. On behalf of an entire Nation, THANK YOU for your sacrifice and service. We love you! https://t.co/eLOTc7do52",Fri Dec 15 21:58:12 +0000 2017,Twitter for iPhone,False,18380,,Fri Dec 15 21:58:12 +0000 2017
"You are always there for us – THE MEN AND WOMEN IN BLUE.

Thank you to our police, thank you to our sheriffs, and thank you to our law enforcement families. God Bless you all, and GOD BLESS AMERICA! #LESM https://t.co/9ejiddVL9h",Fri Dec 15 19:48:58 +0000 2017,Twitter for iPhone,False,17043,,Fri Dec 15 19:48:58 +0000 2017
"To each member of the graduating class from the National Academy at Quantico, CONGRATULATIONS! https://t.co/bGT8S33ZLU",Fri Dec 15 17:35:59 +0000 2017,Twitter for iPhone,False,10079,,Fri Dec 15 17:35:59 +0000 2017
It was my honor. THANK YOU! https://t.co/1LvqbRQ1bi,Fri Dec 15 13:55:01 +0000 2017,Twitter for iPhone,False,14133,,Fri Dec 15 13:55:01 +0000 2017
RT @GOPChairwoman: .@realDonaldTrump is the Paycheck President. Learn how the tax bill will put more money in your pocket &amp; how to contact…,Thu Dec 14 23:26:54 +0000 2017,Twitter for iPhone,True,10959,,Thu Dec 14 23:26:54 +0000 2017
“Manufacturing Optimism Rose to Another All-Time High in the Latest @ShopFloorNAM Outlook Survey” https://t.co/LuV4BMp0Xc,Thu Dec 14 21:20:51 +0000 2017,Twitter for iPhone,False,9007,,Thu Dec 14 21:20:51 +0000 2017
"In 1960, there were approximately 20,000 pages in the Code of Federal Regulations. Today there are over 185,000 pages, as seen in the Roosevelt Room.

Today, we CUT THE RED TAPE! It is time to SET FREE OUR DREAMS and MAKE AMERICA GREAT AGAIN! https://t.co/teAVNzjvcx",Thu Dec 14 20:35:13 +0000 2017,Twitter for iPhone,False,26104,,Thu Dec 14 20:35:13 +0000 2017
"When Americans are free to thrive, innovate, &amp; prosper, there is no challenge too great, no task too large, &amp; no goal beyond our reach. 

We are a nation of explorers, pioneers, innovators &amp; inventors. We are nation of people who work hard, dream big, &amp; who never, ever give up... https://t.co/9LVdp6zOgZ",Thu Dec 14 20:27:00 +0000 2017,Twitter for iPhone,False,16849,,Thu Dec 14 20:27:00 +0000 2017
"Today, we gathered in the Roosevelt Room for one single reason: to CUT THE RED TAPE! For many decades, an ever-growing maze of regs, rules, and restrictions has cost our country trillions of dollars, millions of jobs, countless American factories, &amp; devastated entire industries. https://t.co/ostXOVnckf",Thu Dec 14 20:13:04 +0000 2017,Twitter for iPhone,False,12854,,Thu Dec 14 20:13:04 +0000 2017
"As a candidate, I promised we would pass a massive tax cut for the everyday, working Americans. If you make your voices heard, this moment will be forever remembered as a great new beginning – the dawn of a brilliant American future shining with PATRIOTISM, PROSPERITY AND PRIDE! https://t.co/exsBzrlCdw",Thu Dec 14 17:05:13 +0000 2017,Twitter for iPhone,False,18400,,Thu Dec 14 17:05:13 +0000 2017
"Republican Tax Cuts are looking very good. All are working hard. In the meantime, the Stock Market hit another record high!",Thu Dec 14 12:59:56 +0000 2017,Twitter for iPhone,False,17274,,Thu Dec 14 12:59:56 +0000 2017
Thank you Omarosa for your service! I wish you continued success.,Wed Dec 13 23:58:18 +0000 2017,Twitter for iPhone,False,13915,,Wed Dec 13 23:58:18 +0000 2017
"If last night’s election proved anything, it proved that we need to put up GREAT Republican candidates to increase the razor thin margins in both the House and Senate.",Wed Dec 13 14:45:48 +0000 2017,Twitter for iPhone,False,20081,,Wed Dec 13 14:45:48 +0000 2017
"Wow, more than 90% of Fake News Media coverage of me is negative, with numerous forced retractions of untrue stories. Hence my use of Social Media, the only way to get the truth out. Much of Mainstream Meadia has become a joke! @foxandfriends",Wed Dec 13 13:02:52 +0000 2017,Twitter for iPhone,False,29405,,Wed Dec 13 13:02:52 +0000 2017
"The reason I originally endorsed Luther Strange (and his numbers went up mightily), is that I said Roy Moore will not be able to win the General Election.  I was right! Roy worked hard but the deck was stacked against him!",Wed Dec 13 11:22:04 +0000 2017,Twitter for iPhone,False,15235,,Wed Dec 13 11:22:04 +0000 2017
"Congratulations to Doug Jones on a hard fought victory. The write-in votes played a very big factor, but a win is a win. The people of Alabama are great, and the Republicans will have another shot at this seat in a very short period of time. It never ends!",Wed Dec 13 04:08:41 +0000 2017,Twitter for iPhone,False,24939,,Wed Dec 13 04:08:41 +0000 2017
Wishing all of those celebrating #Hanukkah around the world a happy and healthy eight nights in the company of those they love. https://t.co/A5W0PDWBxp https://t.co/D9MVVPq39x,Tue Dec 12 22:13:12 +0000 2017,Twitter for iPhone,False,17237,,Tue Dec 12 22:13:12 +0000 2017
"Consumer Confidence is at an All-Time High, along with a Record High Stock Market. Unemployment is at a 17 year low. MAKE AMERICA GREAT AGAIN! Working to pass MASSIVE TAX CUTS (looking good).",Tue Dec 12 14:23:55 +0000 2017,Twitter for iPhone,False,20179,,Tue Dec 12 14:23:55 +0000 2017
"The people of Alabama will do the right thing. Doug Jones is Pro-Abortion, weak on Crime, Military and Illegal Immigration, Bad for Gun Owners and Veterans and against the WALL. Jones is a Pelosi/Schumer Puppet. Roy Moore will always vote with us. VOTE ROY MOORE!",Tue Dec 12 14:09:26 +0000 2017,Twitter for iPhone,False,21590,,Tue Dec 12 14:09:26 +0000 2017
"Lightweight Senator Kirsten Gillibrand, a total flunky for Chuck Schumer and someone who would come to my office “begging” for campaign contributions not so long ago (and would do anything for them), is now in the ring fighting against Trump. Very disloyal to Bill &amp; Crooked-USED!",Tue Dec 12 13:03:35 +0000 2017,Twitter for iPhone,False,23666,,Tue Dec 12 13:03:35 +0000 2017
"Despite thousands of hours wasted and many millions of dollars spent, the Democrats have been unable to show any collusion with Russia - so now they are moving on to the false accusations and fabricated stories of women who I don’t know and/or have never met. FAKE NEWS!",Tue Dec 12 12:10:58 +0000 2017,Twitter for iPhone,False,38156,,Tue Dec 12 12:10:58 +0000 2017
"Another false story, this time in the Failing @nytimes, that I watch 4-8 hours of television a day - Wrong!  Also, I seldom, if ever, watch CNN or MSNBC, both of which I consider Fake News. I never watch Don Lemon, who I once called the “dumbest man on television!” Bad Reporting.",Mon Dec 11 14:17:18 +0000 2017,Twitter for iPhone,False,34018,,Mon Dec 11 14:17:18 +0000 2017
"Very little discussion of all the purposely false and defamatory stories put out this week by the Fake News Media. They are out of control - correct reporting means nothing to them. Major lies written, then forced to be withdrawn after they are exposed...a stain on America!",Sun Dec 10 21:18:40 +0000 2017,Twitter for iPhone,False,30872,,Sun Dec 10 21:18:40 +0000 2017
"Getting closer and closer on the Tax Cut Bill. Shaping up even better than projected. House and Senate working very hard and smart. End result will be not only important, but SPECIAL!",Sun Dec 10 13:35:28 +0000 2017,Twitter for iPhone,False,18268,,Sun Dec 10 13:35:28 +0000 2017
"Things are going really well for our economy, a subject the Fake News spends as little time as possible discussing! Stock Market hit another RECORD HIGH, unemployment is now at a 17 year low and companies are coming back into the USA. Really good news, and much more to come!",Sun Dec 10 13:30:44 +0000 2017,Twitter for iPhone,False,28859,,Sun Dec 10 13:30:44 +0000 2017
No American should be separated from their loved ones because of preventable crime committed by those illegally in our country. Our cities should be Sanctuaries for Americans – not for criminal aliens! https://t.co/CvtkCG1pln,Sun Dec 10 02:17:25 +0000 2017,Media Studio,False,35354,,Sun Dec 10 02:17:25 +0000 2017
Great Army - Navy Game. Army wins 14 to 13 and brings home the COMMANDER-IN-CHIEF’S TROPHY! Congratulations!,Sat Dec 09 23:47:55 +0000 2017,Twitter for iPhone,False,15390,,Sat Dec 09 23:47:55 +0000 2017
Great Army - Navy Game. Army wins 14 to 13 and brings home the COMMANDER-IN-CHIEF’S TROPHY (last time was 1996). Wow! Congratulations!,Sat Dec 09 23:39:15 +0000 2017,Twitter for iPhone,False,1657,,Sat Dec 09 23:39:15 +0000 2017
".@daveweigel of the Washington Post just admitted that his picture was a FAKE (fraud?) showing an almost empty arena last night for my speech in Pensacola when, in fact, he knew the arena was packed (as shown also on T.V.). FAKE NEWS, he should be fired.",Sat Dec 09 23:14:34 +0000 2017,Twitter for iPhone,False,24272,,Sat Dec 09 23:14:34 +0000 2017
".@DaveWeigel @WashingtonPost put out a phony photo of an empty arena hours before I arrived @ the venue, w/ thousands of people outside, on their way in. Real photos now shown as I spoke. Packed house, many people unable to get in. Demand apology &amp; retraction from FAKE NEWS WaPo! https://t.co/XAblFGh1ob",Sat Dec 09 22:01:44 +0000 2017,Twitter for iPhone,False,24536,,Sat Dec 09 22:01:44 +0000 2017
"Have a great game today, @USArmy and @USNavy - I will be watching. 

We love our U.S. Military. On behalf of an entire Nation, THANK YOU for your sacrifice and service! 
#ArmyNavyGame #USA🇺🇸 https://t.co/8m1W9rFwIh",Sat Dec 09 18:37:31 +0000 2017,Twitter for iPhone,False,10992,,Sat Dec 09 18:37:31 +0000 2017
"It was my great honor to celebrate the opening of two extraordinary museums-the Mississippi State History Museum &amp; the Mississippi Civil Rights Museum. We pay solemn tribute to our heroes of the past &amp; dedicate ourselves to building a future of freedom, equality, justice &amp; peace. https://t.co/5AkgVpV8aa",Sat Dec 09 18:19:31 +0000 2017,Twitter for iPhone,False,14844,,Sat Dec 09 18:19:31 +0000 2017
"Heading to the great state of Mississippi at the invitation of their popular and respected Governor, @PhilBryantMS. Look forward to seeing the new Civil Rights Museum!",Sat Dec 09 15:45:47 +0000 2017,Twitter for iPhone,False,10642,,Sat Dec 09 15:45:47 +0000 2017
"CNN’S slogan is CNN, THE MOST TRUSTED NAME IN NEWS. Everyone knows this is not true, that this could, in fact, be a fraud on the American Public. There are many outlets that are far more trusted than Fake News CNN. Their slogan should be CNN, THE LEAST TRUSTED NAME IN NEWS!",Sat Dec 09 13:21:24 +0000 2017,Twitter for iPhone,False,37477,,Sat Dec 09 13:21:24 +0000 2017
"Fake News CNN made a vicious and purposeful mistake yesterday. They were caught red handed, just like lonely Brian Ross at ABC News (who should be immediately fired for his “mistake”). Watch to see if @CNN fires those responsible, or was it just gross incompetence?",Sat Dec 09 13:02:23 +0000 2017,Twitter for iPhone,False,23857,,Sat Dec 09 13:02:23 +0000 2017
"A big contingent of very enthusiastic Roy Moore fans at the rally last night. We can’t have a Pelosi/Schumer Liberal Democrat, Jones, in that important Alabama Senate seat. Need your vote to Make America Great Again! Jones will always vote against what we must do for our Country.",Sat Dec 09 12:52:18 +0000 2017,Twitter for iPhone,False,13914,,Sat Dec 09 12:52:18 +0000 2017
"GREAT EVENING last night in Pensacola, Florida. Arena was packed to the rafters, the crowd was loud, loving and really smart. They definitely get what’s going on. Thank you Pensacola!",Sat Dec 09 12:41:39 +0000 2017,Twitter for iPhone,False,14097,,Sat Dec 09 12:41:39 +0000 2017
"We believe that every American should stand for the National Anthem, and we proudly pledge allegiance to one NATION UNDER GOD! https://t.co/r2ITtWwfVs",Sat Dec 09 06:06:03 +0000 2017,Twitter for iPhone,False,17053,,Sat Dec 09 06:06:03 +0000 2017
"This is your land, this is your home, and it's your voice that matters the most. So speak up, be heard, and fight, fight, fight for the change you've been waiting for your entire life!

MERRY CHRISTMAS and THANK YOU Pensacola, Florida! https://t.co/geWGzpzRp6",Sat Dec 09 04:46:05 +0000 2017,Twitter for iPhone,False,21490,,Sat Dec 09 04:46:05 +0000 2017
Just arrived at the Pensacola Bay Center. Join me LIVE on @FoxNews in 10 minutes! #MAGA https://t.co/RQFqOkcpNV,Sat Dec 09 01:04:16 +0000 2017,Twitter for iPhone,False,7114,,Sat Dec 09 01:04:16 +0000 2017
"On my way to Pensacola, Florida. See everyone soon! #MAGA https://t.co/ijwxVSYQ52",Fri Dec 08 23:25:06 +0000 2017,Twitter for iPhone,False,8132,,Fri Dec 08 23:25:06 +0000 2017
"“The unemployment rate remains at a 17-year low of 4.1%. The unemployment rate in manufacturing dropped to 2.6%, the lowest ever recorded. The unemployment rate among Hispanics dropped to 4.7%, the lowest ever recorded...”
@SecretaryAcosta @USDOL https://t.co/vou28s0yHN",Fri Dec 08 19:02:27 +0000 2017,Twitter for iPhone,False,18091,,Fri Dec 08 19:02:27 +0000 2017
MAKE AMERICA GREAT AGAIN! https://t.co/64a93S07s7,Fri Dec 08 17:46:21 +0000 2017,Twitter for iPhone,False,15030,,Fri Dec 08 17:46:21 +0000 2017
"Fines and penalties against Wells Fargo Bank for their bad acts against their customers and others will not be dropped, as has incorrectly been reported, but will be pursued and, if anything, substantially increased. I will cut Regs but make penalties severe when caught cheating!",Fri Dec 08 15:18:27 +0000 2017,Twitter for iPhone,False,22929,,Fri Dec 08 15:18:27 +0000 2017
"LAST thing the Make America Great Again Agenda needs is a Liberal Democrat in Senate where we have so little margin for victory already. The Pelosi/Schumer Puppet Jones would vote against us 100% of the time. He’s bad on Crime, Life, Border, Vets, Guns &amp; Military. VOTE ROY MOORE!",Fri Dec 08 15:06:55 +0000 2017,Twitter for iPhone,False,19820,,Fri Dec 08 15:06:55 +0000 2017
"Big crowd expected today in Pensacola, Florida, for a Make America Great Again speech. We have done so much in so short a period of time...and yet are planning to do so much more! See you there!",Fri Dec 08 13:11:43 +0000 2017,Twitter for iPhone,False,15771,,Fri Dec 08 13:11:43 +0000 2017
I fulfilled my campaign promise - others didn’t! https://t.co/bYdaOHmPVJ,Fri Dec 08 05:41:08 +0000 2017,Twitter for iPhone,False,55482,,Fri Dec 08 05:41:08 +0000 2017
"Tonight, @FLOTUS Melania and I were thrilled to welcome so many wonderful friends to the @WhiteHouse – and wish them all a very #HappyHanukkah
https://t.co/wyPkpTsP1i https://t.co/XhNXZSBEC8",Fri Dec 08 05:36:09 +0000 2017,Twitter for iPhone,False,10311,,Fri Dec 08 05:36:09 +0000 2017
"Across the battlefields, oceans, and harrowing skies of Europe and the Pacific throughout the war, one great battle cry could be heard by America’s friends and foes alike:
“REMEMBER PEARL HARBOR.” https://t.co/dfev02TwIr",Thu Dec 07 21:10:28 +0000 2017,Twitter for iPhone,False,13861,,Thu Dec 07 21:10:28 +0000 2017
